Umag,Ts,Ta,alphan,sigmat,theta,phi,panang,Cd
8.730778000000000247e+03,2.211025999999999954e+02,1.882132000000000062e+03,4.432887999999999828e-01,6.035949000000000453e-01,-2.915586999999999929e+00,-9.826057000000000263e-01,2.000000000000000000e+01,1.151599999999999957e+00
7.523385000000000218e+03,2.797558999999999969e+02,1.914634000000000015e+03,3.105380999999999836e-01,9.765741000000000005e-01,-1.452919000000000072e+00,7.094799000000000522e-01,8.000000000000000000e+01,3.483219000000000065e+00
8.682172000000000480e+03,1.268408000000000015e+02,1.777094000000000051e+03,6.831064999999999499e-01,3.199054000000000064e-01,1.685011999999999954e+00,7.047672999999999854e-01,5.000000000000000000e+01,2.058352999999999877e+00
8.037722999999999956e+03,3.221571999999999889e+02,6.750127999999999702e+02,9.426832000000000544e-01,6.212172000000000249e-01,-1.165205000000000046e+00,4.276591000000000142e-01,9.000000000000000000e+01,2.102761000000000102e+00
6.793250000000000000e+03,1.536854999999999905e+02,3.958464000000000169e+02,7.555726000000000386e-01,3.825726999999999878e-01,6.957216999999999985e-01,-4.011102999999999752e-01,2.000000000000000000e+01,2.173505000000000020e+00
6.538238000000000284e+03,1.634959000000000060e+02,4.774234000000000151e+02,7.104116000000000319e-01,8.621526999999999941e-01,5.953270000000000506e-01,5.043714999999999726e-01,8.000000000000000000e+01,2.374582000000000193e+00
8.192527000000000044e+03,1.973220000000000027e+02,1.289794000000000096e+03,5.006585000000000063e-01,5.001204999999999679e-01,5.438161000000000245e-01,-9.171593999999999580e-01,0.000000000000000000e+00,1.837342999999999948e+00
6.939403000000000247e+03,2.759062999999999874e+02,1.469127999999999929e+03,7.712117000000000555e-01,1.343148000000000120e-01,-3.042155000000000165e+00,9.780997000000000163e-01,2.000000000000000000e+01,2.948408999999999835e+00
7.963265999999998712e+03,3.211308000000000220e+02,1.082644999999999982e+03,9.990055000000002128e-01,8.066172999999999815e-01,-1.030456000000000039e+00,-4.518361000000000183e-01,4.000000000000000000e+01,2.181836999999999804e+00
6.437020999999999731e+03,2.274427000000000021e+02,1.685479000000000042e+03,5.314349999999999907e-01,7.778915999999998221e-02,-1.432145000000000001e+00,6.127962000000000131e-01,4.000000000000000000e+01,1.550726999999999967e+00
8.605693999999997686e+03,2.780611000000000104e+02,1.824165999999999940e+03,6.936447999999999503e-01,2.680293999999999732e-01,-1.255157000000000078e+00,-8.596485000000000376e-01,4.000000000000000000e+01,2.246157000000000181e+00
7.596752000000000407e+03,3.258308000000000106e+02,1.412066000000000031e+03,4.420778000000000207e-01,9.109026000000000622e-02,1.584405000000000063e+00,2.065499000000000085e-01,4.000000000000000000e+01,2.281398999999999955e+00
8.578418999999999869e+03,4.978059999999999832e+02,1.334727000000000089e+03,8.227111999999998648e-01,9.643397000000000219e-01,1.620732999999999979e+00,7.930835000000000523e-01,7.000000000000000000e+01,3.323714999999999975e+00
7.580231999999999971e+03,3.222812999999999874e+02,7.519015000000000555e+02,8.727646000000000015e-01,1.204858000000000040e-01,2.915404000000000106e+00,-7.850211999999998636e-01,2.000000000000000000e+01,7.065449999999999786e-01
8.394675999999997657e+03,1.158738000000000028e+02,1.160161000000000058e+03,2.121860000000000135e-01,7.914841999999998601e-01,2.744596000000000036e+00,-6.216882000000000241e-01,7.000000000000000000e+01,1.620001999999999942e+00
6.894421000000000276e+03,3.672493000000000052e+02,6.474500000000000455e+02,9.794220000000000148e-01,3.977292000000000050e-01,-2.953908999999999896e+00,-3.597329000000000221e-01,8.000000000000000000e+01,1.089129000000000014e+00
8.044525999999999840e+03,1.063315999999999946e+02,1.583227000000000089e+03,7.174696000000000407e-01,5.810566000000000342e-01,-2.082543999999999951e+00,9.562178999999999540e-01,5.000000000000000000e+01,2.892809000000000186e+00
6.865252000000000407e+03,2.715751999999999953e+02,9.755859000000000378e+02,9.286470999999999476e-01,6.519045999999999452e-01,-6.335277999999999743e-01,-1.493727999999999945e+00,7.000000000000000000e+01,2.808812999999999782e+00
8.849471999999997934e+03,4.738806999999999903e+02,9.875190999999999804e+02,7.890184000000000086e-01,3.360473999999999961e-01,2.159220000000000028e-01,-9.035604999999999887e-01,8.000000000000000000e+01,2.152457000000000065e+00
6.457887999999999920e+03,3.031870999999999867e+02,1.017899000000000001e+03,8.523239999999998595e-01,7.302277999999999825e-01,1.732148000000000021e+00,1.532920000000000060e+00,9.000000000000000000e+01,4.731372999999999607e+00
6.488751000000000204e+03,2.940686000000000035e+02,1.489270999999999958e+03,3.759712000000000054e-01,5.729410999999999810e-01,1.020888000000000018e+00,-3.951594999999999969e-01,1.000000000000000000e+01,2.392777000000000154e+00
6.905273000000000138e+03,1.247222000000000008e+02,2.355454000000000008e+02,8.463682999999998235e-02,5.078515000000000112e-01,1.835395000000000110e+00,-8.554216000000000042e-01,0.000000000000000000e+00,2.012758999999999965e+00
9.298921000000000276e+03,3.902966000000000122e+02,6.707729000000000497e+02,8.804695999999997968e-02,8.741299999999998516e-01,-2.656385000000000218e+00,5.516748000000000207e-01,7.000000000000000000e+01,4.489336999999999911e+00
8.356882999999999811e+03,2.894352000000000089e+02,2.363857000000000141e+02,5.152204999999999979e-02,4.950248999999999899e-01,-1.697502999999999984e+00,-6.919756000000000240e-01,3.000000000000000000e+01,2.100254000000000065e+00
8.015109999999998763e+03,4.392332000000000107e+02,7.438578999999998587e+02,1.432821999999999985e-01,5.934011000000000147e-01,8.895964000000000649e-02,9.023200000000000109e-01,1.000000000000000000e+01,2.024713000000000207e+00
9.330122999999999593e+03,2.828976999999999862e+02,1.463902000000000044e+03,1.001543000000000017e-01,8.422144999999998660e-01,1.803528999999999938e+00,-1.384171000000000040e+00,7.000000000000000000e+01,5.587756999999999863e+00
8.754361000000000786e+03,2.278460000000000036e+02,3.132527000000000044e+02,6.842873000000000427e-01,6.618148000000000086e-02,-1.408835999999999977e+00,-1.423890000000000100e+00,5.000000000000000000e+01,3.175510000000000055e+00
8.709902000000000044e+03,1.533211000000000013e+02,5.973088000000000193e+02,7.121518000000000015e-01,4.631128999999999940e-01,1.440363000000000060e+00,-8.146839000000000164e-01,2.000000000000000000e+01,1.785919000000000034e+00
9.020421000000000276e+03,1.568798999999999921e+02,9.147666000000000395e+02,6.739781000000000244e-01,2.163520000000000026e-02,2.239568999999999921e+00,-1.041814999999999963e-01,4.000000000000000000e+01,1.722822999999999993e+00
7.726347999999999956e+03,3.200133999999999901e+02,7.965189000000000306e+02,1.009603000000000028e-01,5.992878999999999845e-01,-1.491103999999999985e+00,-5.079508000000000356e-01,0.000000000000000000e+00,2.555880000000000152e+00
9.327299999999999272e+03,4.152660000000000196e+02,7.155119999999999436e+02,5.621907000000000432e-01,5.944745999999999642e-01,-2.727348999999999801e+00,-6.673400999999999916e-01,1.000000000000000000e+01,1.753806999999999894e+00
6.689452000000000226e+03,4.987891999999999939e+02,1.302953999999999951e+03,4.053341999999999778e-01,2.427915999999999963e-01,2.501489999999999991e+00,2.079807999999999935e-01,8.000000000000000000e+01,1.285649999999999959e+00
7.416073000000000320e+03,2.882964999999999804e+02,1.670954999999999927e+03,7.420179000000000080e-01,1.265892000000000059e-02,-6.230014999999999858e-01,1.009868999999999906e+00,5.000000000000000000e+01,1.057206000000000090e+00
6.622244999999999891e+03,4.942509000000000015e+02,1.610798999999999978e+03,6.421765999999999863e-01,9.442813000000002122e-01,-2.595311999999999841e+00,-1.208685999999999927e+00,1.000000000000000000e+01,1.680399999999999894e+00
9.407589000000001761e+03,4.452952999999999975e+02,8.198237000000000307e+02,9.297923999999999634e-01,2.521630000000000260e-01,-4.348184999999999967e-01,-1.482247000000000092e+00,4.000000000000000000e+01,1.723486000000000073e+00
5.749719000000000051e+03,2.544867000000000132e+02,8.249900000000000091e+02,1.888765000000000027e-01,7.966166999999998444e-01,2.697681000000000107e-01,-1.920672999999999964e-01,2.000000000000000000e+01,3.343656999999999879e+00
5.832743000000000393e+03,4.846657000000000153e+02,4.755110000000000241e+02,6.635845999999999689e-01,7.883913999999998534e-01,-2.349985000000000213e+00,-5.383694999999999453e-01,8.000000000000000000e+01,1.465057000000000054e+00
7.319315999999999804e+03,4.363881000000000085e+02,1.760634999999999991e+03,3.794883000000000006e-01,1.957475999999999938e-01,2.668884999999999952e+00,-6.322389000000000481e-01,8.000000000000000000e+01,1.195190999999999892e+00
7.962898000000000138e+03,1.958025000000000091e+02,3.815122999999999820e+02,3.014291000000000054e-01,3.671084000000000014e-01,-2.485698000000000185e+00,4.652910000000000101e-01,1.000000000000000000e+01,2.616223000000000187e+00
7.044729999999999563e+03,2.267249999999999943e+02,8.604797999999998410e+02,6.899767999999999457e-01,1.174691000000000068e-01,2.490358000000000072e+00,2.239934000000000092e-01,3.000000000000000000e+01,2.437352000000000185e+00
8.231673000000000684e+03,4.822022999999999797e+02,1.604307000000000016e+03,4.428947999999999774e-01,8.468535999999999841e-01,-2.592394000000000087e+00,-4.921090000000000186e-01,7.000000000000000000e+01,1.690592000000000095e+00
9.335944999999999709e+03,3.503582000000000107e+02,9.206947999999999865e+02,9.345287000000002120e-01,2.308178999999999925e-01,-2.485113999999999823e+00,-9.418408000000000335e-01,1.000000000000000000e+01,8.975252999999998593e-01
6.453600999999999658e+03,1.950109999999999957e+02,1.882461999999999989e+03,7.165534000000000070e-01,1.644384000000000123e-01,1.091512999999999955e+00,-1.351202000000000014e+00,1.000000000000000000e+01,1.402751000000000081e+00
8.780933999999999287e+03,4.769379999999999882e+02,3.157925999999999931e+02,4.841430999999999929e-01,4.084542999999999924e-01,1.044039999999999968e-01,1.074651000000000023e+00,4.000000000000000000e+01,1.657035000000000036e+00
7.074104999999999563e+03,2.615681000000000154e+02,1.292988000000000056e+03,2.529424000000000117e-01,3.517367999999999884e-02,-2.139158000000000115e+00,8.534283000000000285e-01,1.000000000000000000e+01,1.649569000000000063e+00
6.764212000000000444e+03,2.128224999999999909e+02,1.138147999999999911e+03,5.571405999999999858e-01,8.396888999999998493e-01,7.534574000000000549e-01,6.590920999999999585e-01,5.000000000000000000e+01,2.407376000000000182e+00
7.496703000000000429e+03,4.466528000000000134e+02,7.854049999999998590e+02,6.763177000000000216e-01,9.639086000000000043e-01,-1.034858000000000056e+00,1.131326999999999972e+00,7.000000000000000000e+01,3.614646000000000026e+00
9.239243000000000393e+03,2.629904999999999973e+02,6.329773000000000138e+02,9.061964999999999604e-02,9.536318999999999768e-01,-2.506089999999999929e+00,-6.855018999999999973e-01,7.000000000000000000e+01,2.066346999999999934e+00
6.271836000000000240e+03,3.954524000000000115e+02,1.695690000000000055e+03,8.228661000000000447e-01,6.063655000000000017e-01,4.681360999999999994e-01,3.781349999999999989e-02,2.000000000000000000e+01,2.381269000000000080e+00
7.694689000000000306e+03,2.811349999999999909e+02,6.591503999999999905e+02,4.581398999999999888e-01,4.048737000000000030e-01,-2.175069999999999837e+00,1.358293999999999890e+00,6.000000000000000000e+01,4.550982000000000305e+00
9.171573000000000320e+03,1.532059999999999889e+02,6.332768999999999551e+02,8.739884999999998350e-01,9.275320999999999705e-01,2.928154000000000146e+00,-6.520776000000000350e-01,7.000000000000000000e+01,1.427297000000000038e+00
7.385618999999998778e+03,4.035314999999999941e+02,4.401232999999999720e+02,6.189101000000000186e-01,3.816140000000000088e-01,2.364835999999999938e+00,3.578344999999999998e-01,1.000000000000000000e+01,2.293808999999999987e+00
6.387414999999999964e+03,1.022008000000000010e+02,1.359426999999999907e+03,6.928260999999999448e-02,6.809809999999999475e-01,-3.004065999999999903e+00,-2.089672999999999947e-01,1.000000000000000000e+01,3.158831000000000166e+00
8.655150999999999840e+03,2.005639999999999930e+02,1.014607999999999947e+03,8.094367999999998453e-01,2.317258000000000095e-01,-1.293714999999999948e+00,1.425755000000000106e+00,8.000000000000000000e+01,4.216380000000000017e+00
9.118875000000000000e+03,2.262685999999999922e+02,7.249928999999998496e+02,9.102076999999999529e-01,3.860066999999999665e-02,2.323811000000000071e+00,8.179851999999998569e-01,1.000000000000000000e+01,1.322799000000000058e+00
8.037578000000000429e+03,1.483403999999999883e+02,1.526957000000000107e+03,8.574325999999999892e-01,6.687849000000000155e-01,-7.397474000000000549e-01,-1.239770000000000039e+00,2.000000000000000000e+01,2.183127999999999957e+00
9.021357000000001790e+03,2.249422999999999888e+02,1.518506000000000085e+03,1.047029000000000015e-01,5.545944999999999903e-01,-1.597223999999999977e+00,5.526010999999999562e-01,9.000000000000000000e+01,2.898702999999999808e+00
8.422781999999999243e+03,4.270158000000000129e+02,9.995122999999999820e+02,8.234977999999998355e-01,2.063260000000000094e-02,1.592405000000000070e+00,1.120590999999999948e-01,8.000000000000000000e+01,1.920646000000000075e+00
8.101453000000000429e+03,3.832119999999999891e+02,2.839329999999999927e+02,7.830926999999998639e-01,4.863121000000000249e-01,1.926247999999999960e+00,5.502002999999999755e-01,6.000000000000000000e+01,2.541188000000000002e+00
6.240081000000000131e+03,4.526053999999999746e+02,6.223647999999999456e+02,8.471564000000000316e-01,5.670642999999999656e-01,1.806407000000000096e+00,6.497422000000000475e-01,7.000000000000000000e+01,2.497714000000000212e+00
6.716623999999999796e+03,1.709307000000000016e+02,1.960493999999999915e+03,7.576707000000000303e-01,3.614160000000000150e-01,9.214649000000000312e-01,-1.046910999999999925e+00,7.000000000000000000e+01,3.352819000000000216e+00
7.669792000000000371e+03,2.710774999999999864e+02,3.777660999999999945e+02,5.286121000000000292e-01,1.507789999999999964e-01,1.406228999999999951e+00,-2.099737000000000131e-01,6.000000000000000000e+01,2.201836999999999822e+00
7.730109999999998763e+03,2.122769999999999868e+02,1.463565000000000055e+03,6.784948999999999841e-02,2.429981999999999975e-01,2.644181999999999810e+00,4.077218000000000231e-01,7.000000000000000000e+01,3.717340999999999784e+00
9.082132999999999811e+03,2.409079999999999870e+02,8.365798999999998387e+02,1.323406000000000027e-01,3.423622000000000054e-01,1.887132000000000032e+00,-2.181225999999999998e-01,3.000000000000000000e+01,2.456018999999999952e+00
7.336152000000000044e+03,2.735710000000000264e+02,6.015955999999999904e+02,5.435938000000000159e-01,4.099763000000000157e-01,-1.757325999999999944e+00,1.336093999999999893e+00,3.000000000000000000e+01,2.471513999999999989e+00
7.514713999999999942e+03,1.767914000000000101e+02,1.707214999999999918e+03,5.464185000000000292e-01,2.804866999999999777e-01,2.370111000000000079e+00,-2.084791000000000005e-01,8.000000000000000000e+01,6.592620000000000147e-01
7.161664999999999964e+03,2.888571000000000026e+02,7.463269999999999982e+02,5.001324000000000325e-01,1.642126999999999892e-01,2.309416000000000135e+00,2.681834000000000162e-01,3.000000000000000000e+01,2.501895999999999898e+00
7.518293999999999869e+03,2.277840999999999951e+02,1.834217000000000098e+03,2.563346000000000235e-01,5.019953999999999805e-01,-2.974526000000000003e+00,6.842747999999999609e-01,1.000000000000000000e+01,3.082523000000000124e+00
8.963320999999999913e+03,3.086451000000000136e+02,1.242723999999999933e+03,6.713694999999999524e-01,8.781822000000000239e-01,1.028124999999999956e+00,-3.776088999999999835e-02,7.000000000000000000e+01,2.566723999999999783e+00
9.022668999999999869e+03,4.521571000000000140e+02,1.736175999999999931e+03,8.563643999999998035e-02,7.730776999999998400e-02,-7.717577999999999938e-02,1.104014000000000051e+00,6.000000000000000000e+01,1.580035000000000078e+00
6.058944999999999709e+03,1.447828000000000088e+02,7.529583999999999833e+02,5.579853000000000174e-01,3.556916999999999995e-01,1.754628999999999994e+00,-1.231567999999999996e+00,6.000000000000000000e+01,3.593696000000000002e+00
6.139340000000000146e+03,2.454363999999999919e+02,7.863953000000000202e+02,8.152530999999998418e-01,7.097250000000000503e-01,-2.850830999999999893e+00,-1.442293999999999965e+00,4.000000000000000000e+01,1.745957999999999899e+00
